date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 18:48:52,natechinen,,4,30,72,"Yes, it's true: trumpeter Wallace Roney has died of COVID-19. I've confirmed with family, and I'm working on an obit. Right now I'm recalling a triumphant evening in Harlem. (Wallace is the last picture in that slideshow. He wrote me after this review.) https://www.nytimes.com/2014/08/25/arts/music/wallace-roney-plays-wayne-shorter-at-parker-jazz-festival.html …",,,,1245060511907135491,https://twitter.com/natechinen/status/1245060511907135491
2020-03-31 18:48:52,UN_Photo,,1,13,23,"Secretary-General @antonioguterres holds a virtual press conference to launch a report on the socioeconomic impact of #COVID19 titled ""Shared responsibility, #GlobalSolidarity: Responding to the socio-economic impacts of COVID-19"" @UNWebTVpic.twitter.com/ZVkc01909G",,@antonioguterres @UNWebTVpic,#COVID19 #GlobalSolidarity,1245060508618719237,https://twitter.com/UN_Photo/status/1245060508618719237
2020-03-31 18:48:47,Donal_OKeeffe,,34,110,1564,"One unforeseen development of the Coronavirus lockdown is the realisation that everyone's parents still in good health are in essence elderly teenagers who can't stop complaining about how the rules are so unfair and don't really apply to them anyway.",,,,1245060490612617216,https://twitter.com/Donal_OKeeffe/status/1245060490612617216
2020-03-31 18:48:43,jennycohn1,,0,27,19,"Coronavirus Update: Two Men In Their 30s Among Latest COVID-19 Deaths In New Jersey – CBS New York https://newyork.cbslocal.com/2020/03/31/coronavirus-update-two-men-in-their-30s-among-latest-covid-19-deaths-in-new-jersey/ …",,,,1245060471679418369,https://twitter.com/jennycohn1/status/1245060471679418369
2020-03-31 18:48:39,techtrainingtip,,2,24,43,"Join over 23,000 ppl who have enrolled in our FREE @ServiceNow Fundamentals course. In response to what is going on with COVID-19, we have also extended the window where you get a FREE voucher to take the Certified System Administrator exam! Enroll here: https://nowlearning.service-now.com/ pic.twitter.com/Rab6r2g26G",,@ServiceNow,,1245060454193328128,https://twitter.com/techtrainingtip/status/1245060454193328128
2020-03-31 18:48:37,oregonvirginia,Craden924,32,466,5942,"This is why coronavirus is so much worse than the flu. No family member was ever prevented from spending precious time and sharing final words with someone they loved who was hospitalized because of the flu.",,,,1245060446744244224,https://twitter.com/oregonvirginia/status/1245060446744244224
2020-03-31 18:48:34,Wera_Hobhouse,Peston,5,22,46,"I am not surprised that more and more holes in the government’s dealing with #Covid_19 are being revealed #BorisJohnson and his government woefully unprepared Britain will get through the crisis but not because our government did the right thinghttps://twitter.com/Peston/status/1245046548486131714 …",,,#Covid_19 #BorisJohnson,1245060433452642308,https://twitter.com/Wera_Hobhouse/status/1245060433452642308
2020-03-31 18:48:29,ianbremmer,ricksenra,56,230,784,"Facebook cuts off President Bolsonaro’s livestream because it’s full of misinformation on coronavirus. Social media companies much better at responding to science than politics (they’re engineers, after all). https://twitter.com/ricksenra/status/1244745609904566272 …",,,,1245060414112743430,https://twitter.com/ianbremmer/status/1245060414112743430
2020-03-31 18:48:26,PeterStefanovi2,,13,328,523,"Meet Alex. Without couriers like him, hospitals wouldn’t be able to test people for #coronavirus. Alex is risking his own health to serve the #NHS but if he gets sick, he’s entitled to just £94 a week. Alex has a young family @RishiSunakpic.twitter.com/hrRkDxCmhU",,@RishiSunakpic,#coronavirus #NHS,1245060402066665473,https://twitter.com/PeterStefanovi2/status/1245060402066665473
2020-03-31 18:48:19,LondonBreed,,17,22,115,"Our focus is slowing the spread of COVID-19 and helping those hurt by the economic impact, but we know we'll face huge challenges with our budget. We need to work together to support those who are struggling and make responsible decisions for our City. https://www.sfchronicle.com/bayarea/article/San-Francisco-projecting-budget-shortfall-as-high-15169360.php#…",,,#,1245060372895170560,https://twitter.com/LondonBreed/status/1245060372895170560
2020-03-31 18:48:14,LouisianaGov,,7,38,59,"Today, Gov. Edwards will hold a media briefing about Louisiana’s response to COVID-19. As of 12:00 p.m. March 31, 2020, @LADeptHealth is reporting 5,237 positive cases of #COVID19 in Louisiana. #lagov #lalege : 2:30 pm : http://Facebook.com/LouisianaGov : http://gov.louisiana.gov pic.twitter.com/BQBxpz5YtB",,@LADeptHealth,#COVID19 #lagov #lalege,1245060351709888512,https://twitter.com/LouisianaGov/status/1245060351709888512
2020-03-31 18:48:14,UVMSkiing,,0,12,15,"Doing some quarantine cleaning & found an extra pair or two of goggles lying around? Well head to http://www.gogglesfordocs.com and donate them to a cause that will help healthcare workers get the protection they need to continue to fight COVID-19! #CatsUnite #GogglesforDocspic.twitter.com/byRaIqFrya",,,#CatsUnite #GogglesforDocspic,1245060350979997702,https://twitter.com/UVMSkiing/status/1245060350979997702
2020-03-31 18:48:12,NewYorker,,5,23,47,"There have been a number of reports, from China and Japan, about patients who recovered from COVID-19 but subsequently fell ill again. With the U.S. economy in a state of near-collapse, is it worth the risk to invite convalescents back to work? http://nyer.cm/x6JyrSy",,,,1245060344101339136,https://twitter.com/NewYorker/status/1245060344101339136
2020-03-31 18:48:11,EvanMcLaren,mitchellvii,4,8,42,"Bill solved COVID-19 after playing with his Legos for an hour. https://twitter.com/mitchellvii/status/1245027062534017024 …",,,,1245060340574031872,https://twitter.com/EvanMcLaren/status/1245060340574031872
2020-03-31 18:48:10,ABCPolitics,,10,13,20,"While the race to develop a COVID-19 vaccine is well underway—with over 40 hopeful candidates—only three have entered “Phase I” of clinical trials, the first of three stages of human testing before drug approval. https://abcn.ws/2Jz6jYp",,,,1245060335549194240,https://twitter.com/ABCPolitics/status/1245060335549194240
2020-03-31 18:48:10,knguyens,,3,21,71,"Simple but wonderfully done social post by @GSP for @warriors to acknowledge those on the front line of COVID-19 pic.twitter.com/9gY2QOjyKl",,@GSP @warriors,,1245060333657522179,https://twitter.com/knguyens/status/1245060333657522179
2020-03-31 18:48:04,starwarstuff,,38,491,2694,"Andrew Jack has passed away from complications of COVID-19. He made appearances in Episode's 7 and 8 as General Ematt, as well as being a dialect coach for Solo: A Star Wars Story and all three sequel films. May the Force be with you Andrew pic.twitter.com/5d5ce3rQom",,,,1245060308047147008,https://twitter.com/starwarstuff/status/1245060308047147008
2020-03-31 18:48:00,og1hunnit,BNODesk,11,6,32,"Population: USA: 327.2 million China: 1.386 billion Confirmed cases of COVID-19: USA: 164,139 China: 81,518 But it’s the “CHI-NA virus,” right Trump? https://twitter.com/BNODesk/status/1244941864249237504 …",,,,1245060294617022469,https://twitter.com/og1hunnit/status/1245060294617022469
2020-03-31 18:48:00,211SD,,0,25,21,"If you have symptoms of COVID-19 and do not have a healthcare provider, dial 2-1-1 to be connected to a Public Health Nurse. We're proud to partner with County of San Diego Public Health to answer clinical questions. pic.twitter.com/TNDcCc1SBs",,,,1245060291504877568,https://twitter.com/211SD/status/1245060291504877568
2020-03-31 18:47:57,shampadaspkpd,LiverpoolCEIDR,0,4,21,"Strong leadership and collaboration across Liverpool to deliver essential #COVID19 research #Liverpool_Malawi_Covid_19 @LivUnihttps://twitter.com/LiverpoolCEIDR/status/1245048547042570244 …",,@LivUnihttps,#COVID19 #Liverpool_Malawi_Covid_19,1245060279634968580,https://twitter.com/shampadaspkpd/status/1245060279634968580
2020-03-31 18:47:51,sophieraworth,,66,148,3142,"Great to see @bbcalagiah smiling and looking so well after having coronavirus pic.twitter.com/u0OukGrqye",,@bbcalagiah,,1245060255123308544,https://twitter.com/sophieraworth/status/1245060255123308544
2020-03-31 18:47:47,KhayaJames,,0,13,20,"WHO : COVID-19 is reminding us how vulnerable we are, how connected we are and how dependent we are on each other. In the eye of a storm like COVID, scientific and public health tools are essential, but so are humility and kindness. #Covid19 #coronavirus",,,#Covid19 #coronavirus,1245060238463700992,https://twitter.com/KhayaJames/status/1245060238463700992
2020-03-31 18:47:37,samstein,,170,753,2994,"When your argument is Trump was too distracted by impeachment to deal with the coronavirus early on -- you are admitting that Trump did not deal well with coronavirus early on. RNC at least isn't doing that. But McConell seems to have missed this.",,,,1245060196289990658,https://twitter.com/samstein/status/1245060196289990658
2020-03-31 18:47:35,Dagurb,,2,13,75,"Iceland’s strategy is proving to be one of the most effective in slowing down #Covid_19 -spread in the community. Massive testing and quarantine of pos is giving the health system time to prepare. Daily #COVID19 statistics from Iceland available on http://www.covid.is/data pic.twitter.com/s12v63vT1o",,,#Covid_19 #COVID19,1245060188572450817,https://twitter.com/Dagurb/status/1245060188572450817
2020-03-31 18:47:26,nprmusic,,15,184,252,"Breaking: Wallace Roney, a trumpeter who played with some of the giants of jazz and recorded some 20 albums of his own, has died from complications from COVID-19, NPR has confirmed. He was 59.",,,,1245060151931023366,https://twitter.com/nprmusic/status/1245060151931023366
2020-03-31 18:47:16,GottaBernNow,,66,32,88,"Neo-Confederate Group Moves Ahead with Conference Amid Covid-19 Outbreak - Southern Poverty Law Center https://www.splcenter.org/hatewatch/2020/03/30/neo-confederate-group-moves-ahead-conference-amid-covid-19-outbreak#.XoOQMJsGQ54.twitter …",,,#,1245060109442506752,https://twitter.com/GottaBernNow/status/1245060109442506752
2020-03-31 18:47:02,ignaciomastro,,0,15,19,"#COVID19 #ethics #research #MEURI WHO Working Group on Ethics & COVID-19 (20 March, 2020) Ethical standards for research during public health emergencies: Distilling existing guidance to support COVID-19 R&D DOI: http://doi.org/10.5281/zenodo.3735125 …https://www.who.int/news-room/detail/20-03-2020-who-has-established-an-international-working-group-on-ethics-covid-19 …",,,#COVID19 #ethics #research #MEURI,1245060051242532866,https://twitter.com/ignaciomastro/status/1245060051242532866
2020-03-31 18:46:50,Claire_berry2,,8,89,51,"Hello Mr Governor @jidesanwoolu Due to the lockdown in lagos to checkmate the spread of the covid-19 pandemic. I would love to suggest on behalf of the health workers in lagos that depend on the public transportation to get to thier various place of work, I want to suggest you",,@jidesanwoolu,,1245059999342215168,https://twitter.com/Claire_berry2/status/1245059999342215168
2020-03-31 18:46:42,MohamedBinZayed,,117,264,1186,"I received a call from Bulgarian Prime Minister Boyko Borisov, we discussed our bilateral relationship, and the importance of expanding and developing it further. We discussed COVID-19, and methods of confronting the challenge. The UAE is committed to assisting in anyway it can.",,,,1245059963883524097,https://twitter.com/MohamedBinZayed/status/1245059963883524097
2020-03-31 18:46:41,ryan_connolly,,1,3,24,"The Film Riot Podcast is back! It was great to talk with @Rat_In_A_Wheel about the different roles Producers take, the differences between TV and Film, and the current state of the industry amidst COVID-19. FRP Site: https://bit.ly/2UvZqxk Overcast:https://bit.ly/3bD8uq3",,@Rat_In_A_Wheel,,1245059960410693632,https://twitter.com/ryan_connolly/status/1245059960410693632
2020-03-31 18:46:40,b1_moore,,44,8,63,"For those with an interest in such things - it seems that if our Dear Leader - Arlene - is struck and incapacitated by COVID-19 - the replacement to take charge of NI and run business is one Edwin Poots MLA.",,,,1245059955142594561,https://twitter.com/b1_moore/status/1245059955142594561
